Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Los Angeles, CA",2017-02-01,531000.0,0.158,0.035,362.0,0.135,0.24,464.0,-0.09,-0.142,980.0,-0.018000000000000002,-0.013999999999999999,46.0,3.0,4.0,0.997,0.003,0.005
"Los Angeles, CA",2017-03-01,530000.0,-0.001,0.08800000000000001,502.0,0.387,0.10800000000000001,605.0,0.304,0.031000000000000003,1004.0,0.024,-0.009000000000000001,30.0,-16.0,-1.0,0.996,0.0,-0.001
"Los Angeles, CA",2017-04-01,525000.0,-0.009000000000000001,0.049,463.0,-0.078,0.052000000000000005,594.0,-0.018000000000000002,0.0,1030.0,0.026000000000000002,-0.004,31.0,1.0,5.0,1.002,0.005,0.002
"Los Angeles, CA",2017-05-01,555000.0,0.057,0.094,510.0,0.102,0.083,658.0,0.10800000000000001,0.003,1077.0,0.046,-0.031000000000000003,27.0,-4.0,0.0,1.0050000000000001,0.003,0.006999999999999999
"Los Angeles, CA",2017-06-01,547000.0,-0.013999999999999999,0.063,612.0,0.2,0.163,661.0,0.005,0.006,1118.0,0.038,-0.044000000000000004,23.0,-4.0,-5.0,1.0050000000000001,0.0,0.006
"Los Angeles, CA",2017-07-01,535000.0,-0.022000000000000002,0.039,469.0,-0.23399999999999999,-0.021,579.0,-0.12400000000000001,-0.11599999999999999,1106.0,-0.011000000000000001,-0.12400000000000001,30.0,7.0,3.0,1.004,0.0,0.005
"Los Angeles, CA",2017-08-01,515000.0,-0.037000000000000005,-0.01,562.0,0.198,0.168,578.0,-0.002,-0.136,1049.0,-0.052000000000000005,-0.197,34.0,4.0,3.0,1.0050000000000001,0.0,0.006999999999999999
"Los Angeles, CA",2017-09-01,550000.0,0.068,0.10300000000000001,458.0,-0.185,-0.086,528.0,-0.087,-0.17600000000000002,1010.0,-0.037000000000000005,-0.219,32.0,-2.0,-6.0,1.0,-0.004,0.006999999999999999
"Los Angeles, CA",2017-10-01,530000.0,-0.036000000000000004,0.06,465.0,0.015,-0.086,490.0,-0.07200000000000001,-0.057999999999999996,941.0,-0.068,-0.247,28.0,-4.0,-10.0,1.004,0.004,0.013999999999999999
"Los Angeles, CA",2017-11-01,600000.0,0.132,0.189,463.0,-0.004,0.087,356.0,-0.273,-0.078,823.0,-0.125,-0.287,32.0,4.0,-12.0,1.006,0.002,0.013999999999999999
"Los Angeles, CA",2017-12-01,560000.0,-0.067,0.152,433.0,-0.065,0.036000000000000004,219.0,-0.385,-0.207,620.0,-0.247,-0.34500000000000003,41.0,9.0,-7.0,0.9990000000000001,-0.008,0.009000000000000001
"Los Angeles, CA",2018-01-01,525000.0,-0.063,0.146,317.0,-0.268,-0.006,489.0,1.233,-0.040999999999999995,721.0,0.163,-0.278,39.0,-2.0,-4.0,0.997,-0.002,0.004
"Los Angeles, CA",2018-02-01,562000.0,0.07,0.059000000000000004,283.0,-0.107,-0.218,476.0,-0.027000000000000003,0.026000000000000002,790.0,0.096,-0.19399999999999998,34.0,-5.0,-12.0,1.006,0.009000000000000001,0.009000000000000001
"Los Angeles, CA",2018-03-01,585000.0,0.040999999999999995,0.10400000000000001,450.0,0.59,-0.10400000000000001,540.0,0.134,-0.107,825.0,0.044000000000000004,-0.17800000000000002,27.0,-7.0,-3.0,1.01,0.004,0.013999999999999999
"Los Angeles, CA",2018-04-01,565000.0,-0.034,0.076,411.0,-0.087,-0.11199999999999999,592.0,0.096,-0.003,901.0,0.092,-0.125,28.0,1.0,-3.0,1.013,0.003,0.011000000000000001
"Los Angeles, CA",2018-05-01,563000.0,-0.004,0.013999999999999999,484.0,0.17800000000000002,-0.051,588.0,-0.006999999999999999,-0.106,944.0,0.048,-0.12300000000000001,28.0,0.0,1.0,1.011,-0.001,0.006
"Los Angeles, CA",2018-06-01,585000.0,0.039,0.069,451.0,-0.068,-0.263,575.0,-0.022000000000000002,-0.13,1012.0,0.07200000000000001,-0.095,29.0,1.0,6.0,1.0070000000000001,-0.004,0.003
"Los Angeles, CA",2018-07-01,595000.0,0.017,0.11199999999999999,466.0,0.033,-0.006,618.0,0.075,0.067,1086.0,0.073,-0.018000000000000002,29.0,0.0,-1.0,1.0050000000000001,-0.002,0.001
"Los Angeles, CA",2018-08-01,600000.0,0.008,0.165,472.0,0.013000000000000001,-0.16,552.0,-0.107,-0.045,1109.0,0.021,0.057,30.0,1.0,-4.0,1.004,-0.001,-0.001
"Los Angeles, CA",2018-09-01,553000.0,-0.079,0.005,384.0,-0.18600000000000003,-0.162,567.0,0.027000000000000003,0.07400000000000001,1239.0,0.11699999999999999,0.227,35.0,5.0,3.0,1.002,-0.002,0.001
"Los Angeles, CA",2018-10-01,582000.0,0.053,0.098,369.0,-0.039,-0.20600000000000002,549.0,-0.032,0.12,1285.0,0.037000000000000005,0.36600000000000005,37.0,2.0,9.0,0.998,-0.004,-0.006
"Los Angeles, CA",2018-11-01,580000.0,-0.003,-0.033,371.0,0.005,-0.19899999999999998,437.0,-0.204,0.228,1260.0,-0.019,0.531,36.0,-1.0,4.0,0.9990000000000001,0.001,-0.006999999999999999
"Los Angeles, CA",2018-12-01,562000.0,-0.031000000000000003,0.004,317.0,-0.146,-0.268,215.0,-0.508,-0.018000000000000002,1063.0,-0.156,0.715,45.0,9.0,4.0,0.9920000000000001,-0.008,-0.006999999999999999
"Los Angeles, CA",2019-01-01,575000.0,0.023,0.095,252.0,-0.20500000000000002,-0.20500000000000002,516.0,1.4000000000000001,0.055,1173.0,0.10300000000000001,0.627,54.0,9.0,15.0,0.985,-0.006999999999999999,-0.012
"Los Angeles, CA",2019-02-01,536000.0,-0.068,-0.046,286.0,0.135,0.011000000000000001,455.0,-0.11800000000000001,-0.044000000000000004,1309.0,0.11599999999999999,0.657,57.0,3.0,23.0,0.991,0.006,-0.015
"Los Angeles, CA",2019-03-01,552000.0,0.03,-0.055999999999999994,395.0,0.381,-0.122,542.0,0.19100000000000003,0.004,1371.0,0.047,0.662,57.0,0.0,30.0,0.9890000000000001,-0.002,-0.021
"Los Angeles, CA",2019-04-01,560000.0,0.013999999999999999,-0.009000000000000001,411.0,0.040999999999999995,0.0,556.0,0.026000000000000002,-0.061,1414.0,0.031000000000000003,0.569,53.0,-4.0,25.0,0.993,0.004,-0.02
"Los Angeles, CA",2019-05-01,569000.0,0.016,0.011000000000000001,443.0,0.078,-0.085,601.0,0.081,0.022000000000000002,1458.0,0.031000000000000003,0.544,44.0,-9.0,16.0,0.997,0.004,-0.013999999999999999
"Los Angeles, CA",2019-06-01,576000.0,0.011000000000000001,-0.016,415.0,-0.063,-0.08,549.0,-0.087,-0.045,1484.0,0.018000000000000002,0.466,53.0,9.0,24.0,0.996,-0.001,-0.011000000000000001
"Los Angeles, CA",2019-07-01,568000.0,-0.013000000000000001,-0.045,445.0,0.07200000000000001,-0.045,598.0,0.08900000000000001,-0.032,1528.0,0.03,0.40700000000000003,50.0,-3.0,21.0,0.996,-0.001,-0.01
"Los Angeles, CA",2019-08-01,565000.0,-0.005,-0.059000000000000004,448.0,0.006999999999999999,-0.051,543.0,-0.092,-0.016,1480.0,-0.031000000000000003,0.335,53.0,3.0,23.0,0.9940000000000001,-0.002,-0.01
"Los Angeles, CA",2019-09-01,585000.0,0.036000000000000004,0.059000000000000004,414.0,-0.076,0.078,538.0,-0.009000000000000001,-0.051,1488.0,0.005,0.201,54.0,1.0,19.0,0.9990000000000001,0.005,-0.003
